pdf_company_name,entity_name,normalized_name,address,postcode,address_source,lat,lon,coord_precision
Kerry Wilson Contracting Limited,KERRY WILSON CONTRACTING LIMITED,KERRY WILSON CONTRACTING LIMITED,"101 Don Street, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.410914383089,168.35426687652,address_web
mrROOFER Waterproofing Limited,MRROOFER WATERPROOFING LIMITED,MRROOFER WATERPROOFING LIMITED,"13 Erceg Way, Rosehill, Papakura, 2113, NEW ZEALAND",2113,address_for_service,-37.075207329856,174.931093675518,address_web
Carpro Limited,CARPRO LIMITED,CARPRO LIMITED,"40 O'rorke Road, Penrose, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.915833906697,174.8172445478,address_web
TIEM TECHNOLOGY LIMITED,TIEM TECHNOLOGY LIMITED,TIEM TECHNOLOGY LIMITED,"289 Hill Road, The Gardens, Auckland, 2105, NEW ZEALAND",2105,public_address,-37.00511413454,174.924940067913,address_web
Casting Shop Limited,CASTING SHOP LIMITED,CASTING SHOP LIMITED,"158 Main South Road, Sockburn, Christchurch, 8042, NEW ZEALAND",8042,address_for_service,-43.538978935005,172.553931871687,address_web
Auckland Brick and Block Laying Limited,AUCKLAND BRICK AND BLOCK LAYING LIMITED,AUCKLAND BRICK AND BLOCK LAYING LIMITED,"59 Woodside Avenue, Northcote, Auckland, 0627, NEW ZEALAND",0627,address_for_service,-36.805703182042,174.740700219418,address_web
GDL RX NO6 LIMITED,GDL RX NO6 LIMITED,GDL RX NO6 LIMITED,"80 Favona Road, Favona, Auckland, 2024, NEW ZEALAND",2024,address_for_service,-36.949089861917,174.808009618338,address_web
We Can Precision Engineering Limited,WE CAN PRECISION ENGINEERING LIMITED,WE CAN PRECISION ENGINEERING LIMITED,"Business H Q, 308 Queen Street East, Hastings, 4122, NEW ZEALAND",4122,address_for_service,-39.643538761718,176.847123064495,address_web
Global Interior Building Limited,GLOBAL INTERIOR BUILDING LIMITED,GLOBAL INTERIOR BUILDING LIMITED,"413 Taieri Road, Halfway Bush, Dunedin, 9010, NEW ZEALAND",9010,address_for_service,-45.855367707953,170.467906003104,address_web
New Zealand Health Group Limited,NEW ZEALAND HEALTH GROUP LIMITED,NEW ZEALAND HEALTH GROUP LIMITED,"Level 6, 66 Wyndham Street, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.846698376744,174.762810037827,address_web
HARVEY COMMUNICATIONS 2018 LIMITED,HARVEY COMMUNICATIONS 2018 LIMITED,HARVEY COMMUNICATIONS 2018 LIMITED,"30 Walters Road, Takanini, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.048834383976,174.932662767792,address_web
KEA BUILDING LIMITED,KEA BUILDING LIMITED,KEA BUILDING LIMITED,"6 Mullafin Rd, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.977239310265,174.917635440322,original
Link Engine Management Limited,LINK ENGINE MANAGEMENT LIMITED,LINK ENGINE MANAGEMENT LIMITED,"45 Ron Guthrey Road, Avonhead, Christchurch, 8042, NEW ZEALAND",8042,registered_office,-43.501868352062,172.542277589693,address_web
Tegel Foods Limited,TEGEL FOODS LIMITED,TEGEL FOODS LIMITED,"Level 1, 33 Broadway, Newmarket, Auckland, 1023, NEW ZEALAND",1023,address_for_service,-36.864677139961,174.778084463802,address_web
Player Farms Limited,PLAYER FARMS LIMITED,PLAYER FARMS LIMITED,"1 Princes Street, Paeroa, 3600, NEW ZEALAND",3600,registered_office,-37.380645096945,175.670299416254,address_web
S and P Enterprise Limited,S AND P ENTERPRISE LIMITED,S AND P ENTERPRISE LIMITED,"72 Cambridge Avenue, Ashhurst, Ashhurst, 4810, NEW ZEALAND",4810,address_for_service,-40.291814934598,175.754697637518,address_web
Mobile Hub Limited,MOBILE HUB LIMITED,MOBILE HUB LIMITED,"82 Market Street, Blenheim, Blenheim, 7201, NEW ZEALAND",7201,registered_office,-41.513430677128,173.95651931593,address_web
YANG AND SHU HOLDING LIMITED,YANG AND SHU HOLDING LIMITED,YANG AND SHU HOLDING LIMITED,"2nd Floor, 60 Durham Street, Tauranga, 3110, NEW ZEALAND",3110,address_for_service,-37.68382729389,176.167484743599,address_web
HUKM TRANSPORT LIMITED,HUKM TRANSPORT LIMITED,HUKM TRANSPORT LIMITED,"23 Clark Road, Mount Pisa, Cromwell, 9383, NEW ZEALAND",9383,address_for_service,-44.976383966848,169.233267171883,address_web
JWI Earthmoving Limited,JWI EARTHMOVING LIMITED,JWI EARTHMOVING LIMITED,"3 London Street, Hamilton Central, Hamilton, 3204, NEW ZEALAND",3204,address_for_service,-37.783340349693,175.280808385127,address_web
Amber Grove Limited,AMBER GROVE LIMITED,AMBER GROVE LIMITED,"Po Box 272, Katikati, Katikati, 3166, NEW ZEALAND",3166,public_address,-38.0255,176.9425,original
The Roofing Specialists Limited,THE ROOFING SPECIALISTS LIMITED,THE ROOFING SPECIALISTS LIMITED,"11 Greenfield Drive, Western Heights, Hamilton, 3200, NEW ZEALAND",3200,address_for_service,-37.793162096195,175.23351860942,address_web
Kaijoo Limited,KAIJOO LIMITED,KAIJOO LIMITED,"Unit 1705, 10 Commerce Street, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.845663002155,174.768026012354,address_web
PRECISION AUTO CENTRE LIMITED,PRECISION AUTO CENTRE LIMITED,PRECISION AUTO CENTRE LIMITED,"Level 1, 42 Alfred Street, Blenheim Central, Blenheim, 7201, NEW ZEALAND",7201,address_for_service,-41.510296473983,173.956627023386,address_web
ZIWI Limited,ZIWI LIMITED,ZIWI LIMITED,"Level 1, 5 Eglon Street, Parnell, Auckland, 1052, NEW ZEALAND",1052,public_address,-36.850805006386,174.778070633662,address_web
FULL MOTION SPORTS LIMITED,FULL MOTION SPORTS LIMITED,FULL MOTION SPORTS LIMITED,"210 Pine Valley Road, Rd 2, Dairy Flat, 0992, NEW ZEALAND",0992,address_for_service,-36.624964013055,174.64574997064,address_web
Chakri Limited,CHAKRI LIMITED,CHAKRI LIMITED,"398a Blockhouse Bay Road, Blockhouse Bay, Auckland, 0600, NEW ZEALAND",0600,address_for_service,-36.913088079036,174.702592098481,address_web
Carson Workshop Limited,CARSON WORKSHOP LIMITED,CARSON WORKSHOP LIMITED,"11 Botha Road, Penrose, Auckland, 1061, NEW ZEALAND",1061,public_address,-36.910667762584,174.808329890859,address_web
VT Transport Limited,VT TRANSPORT LIMITED,VT TRANSPORT LIMITED,"45 Wedgwood Avenue, Mangere East, Auckland, 2024, NEW ZEALAND",2024,address_for_service,-36.968481143456,174.83130058033,address_web
JPRO Limited,JPRO LIMITED,JPRO LIMITED,"75b Boston Road, Grafton, Auckland, 1023, NEW ZEALAND",1023,address_for_service,-36.867064305985,174.762169744243,address_web
Alu-Era Limited,ALU-ERA LIMITED,ALU ERA LIMITED,"43 Tiverton Road, Avondale, Auckland, 0600, NEW ZEALAND",0600,address_for_service,-36.906077329491,174.705044894808,address_web
Feather Holdings Limited,FEATHER HOLDINGS LIMITED,FEATHER HOLDINGS LIMITED,"45-49 Tirau Street, Putaruru, 3411, NEW ZEALAND",3411,address_for_service,-38.048933315114,175.78069645715,address_web
Bansal Courier Limited,BANSAL COURIER LIMITED,BANSAL COURIER LIMITED,"305 East Coast Road, Mairangi Bay, Auckland, 0630, NEW ZEALAND",0630,address_for_service,-36.746448467833,174.740694051022,address_web
Pearl Services Limited,PEARL SERVICES LIMITED,PEARL SERVICES LIMITED,"17 Rakaia Rise, Clover Park, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.987368965981,174.897602105,original
Property Organised Limited,PROPERTY ORGANISED LIMITED,PROPERTY ORGANISED LIMITED,"Level 2, 11-17 Church Street, Queenstown, 9300, NEW ZEALAND",9300,address_for_service,-45.032943582643,168.661207309301,address_web
Greenlane CA Limited,GREENLANE CA LIMITED,GREENLANE CA LIMITED,"97 Great South Road, Epsom, Auckland, 1051, NEW ZEALAND",1051,address_for_service,-36.883496985251,174.785475961298,address_web
B & K Farms Limited,B & K FARMS LIMITED,B K FARMS LIMITED,"42 Moorhouse Street, Morrinsville, 3300, NEW ZEALAND",3300,address_for_service,-37.658060443428,175.530059112017,address_web
Lloyd's Register International,LLOYD'S REGISTER INTERNATIONAL,LLOYD S REGISTER INTERNATIONAL,"Level 11, 41 Shortland Street, Auckland, 1010, NEW ZEALAND",1010,registered_office,-36.847010518819,174.767784864999,address_web
HOME PLUS TRADING LIMITED,HOME PLUS TRADING LIMITED,HOME PLUS TRADING LIMITED,"64 Vodanovich Road, Te Atatu South, Auckland, 0610, NEW ZEALAND",0610,address_for_service,-36.864245807223,174.639543674253,address_web
ORISON LIMITED,ORISON LIMITED,ORISON LIMITED,"6 Heritage Crescent, Richmond, Richmond, 7020, NEW ZEALAND",7020,address_for_service,-41.336956285563,173.198982939682,address_web
Nands Family Farm Limited,NANDS FAMILY FARM LIMITED,NANDS FAMILY FARM LIMITED,"78 Elliot Road, Rd 4, Paeroa, 3674, NEW ZEALAND",3674,address_for_service,-37.3667,175.7333,original
Poojasunny Limited,POOJASUNNY LIMITED,POOJASUNNY LIMITED,"57 Dudley Street, Hutt Central, Lower Hutt, 5010, NEW ZEALAND",5010,public_address,-41.208721506972,174.902202428739,address_web
Rider Levett Bucknall Auckland Limited,RIDER LEVETT BUCKNALL AUCKLAND LIMITED,RIDER LEVETT BUCKNALL AUCKLAND LIMITED,"Po Box 5377, Victoria Street West, Auckland, 1142, NEW ZEALAND",1142,public_address,-36.848517494423,174.763489679525,address_web
J&F Kitchen Limited,J&F KITCHEN LIMITED,J F KITCHEN LIMITED,"43 Lansford Crescent, Avondale, Auckland, 0600, NEW ZEALAND",0600,public_address,-36.905354564857,174.698056282099,address_web
AIR LIQUIDE NEW ZEALAND LIMITED,AIR LIQUIDE NEW ZEALAND LIMITED,AIR LIQUIDE NEW ZEALAND LIMITED,"19 Maurice Road, Penrose, Auckland, 1061, NEW ZEALAND",1061,public_address,-36.917119774463,174.808409016024,address_web
SIMMS DIESEL & TURBOCHARGER SERVICE LIMITED,SIMMS DIESEL & TURBOCHARGER SERVICE LIMITED,SIMMS DIESEL TURBOCHARGER SERVICE LIMITED,"Level 2, Building 5, 60 Highbrook Drive, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.93673028468,174.874713977275,address_web
PageProof.com Limited,PAGEPROOF.COM LIMITED,PAGEPROOF COM LIMITED,"80a Hinemoa Street, Birkenhead, Auckland, 0626, NEW ZEALAND",0626,address_for_service,-36.817789947064,174.732683382338,address_web
Dairy Platforms Canterbury Limited,DAIRY PLATFORMS CANTERBURY LIMITED,DAIRY PLATFORMS CANTERBURY LIMITED,"144 Tancred Street, Ashburton, 7700, NEW ZEALAND",7700,address_for_service,-43.906587163874,171.747991429525,address_web
J&K Chhina Enterprise Limited,J&K CHHINA ENTERPRISE LIMITED,J K CHHINA ENTERPRISE LIMITED,"Unit 2, 22 Ashley Place, Papamoa Beach, Papamoa, 3118, NEW ZEALAND",3118,address_for_service,-37.713684219734,176.316982692255,address_web
Senior Cargo Limited,SENIOR CARGO LIMITED,SENIOR CARGO LIMITED,"4 Pistachio Place, Goodwood Heights, Auckland, 2105, NEW ZEALAND",2105,address_for_service,-36.997314345556,174.900020284066,address_web
MAJORS GROUP NEW ZEALAND LIMITED,MAJORS GROUP NEW ZEALAND LIMITED,MAJORS GROUP NEW ZEALAND LIMITED,"Suite 5, 110 Mays Road, Onehunga, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.920098199938,174.80279464964,address_web
Som Flooring Services Limited,SOM FLOORING SERVICES LIMITED,SOM FLOORING SERVICES LIMITED,"Flat 2, 10 Hilltop Road, Clover Park, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.984958582085,174.903674123298,original
AWATOITOI FARM LIMITED,AWATOITOI FARM LIMITED,AWATOITOI FARM LIMITED,"44 Heuheu Street, Taupo, Taupo, 3330, NEW ZEALAND",3330,address_for_service,-38.687964948578,176.071475412967,address_web
Ashley James Property Services Limited,ASHLEY JAMES PROPERTY SERVICES LIMITED,ASHLEY JAMES PROPERTY SERVICES LIMITED,"41a Paterson Street, Aramoho, Whanganui, 4500, NEW ZEALAND",4500,public_address,-39.893205482463,175.069653156712,address_web
W BEGG & SON LIMITED,W BEGG & SON LIMITED,W BEGG SON LIMITED,"64 High Street, Greymouth, Greymouth, 7805, NEW ZEALAND",7805,address_for_service,-42.459856929472,171.20117148906,address_web
127 Midlands Limited,127 MIDLANDS LIMITED,127 MIDLANDS LIMITED,"Po Box 583, Cambridge, Cambridge, 3450, NEW ZEALAND",3450,public_address,-37.882094274,175.45926732,address_web
Grapevine Communications Limited,GRAPEVINE COMMUNICATIONS LIMITED,GRAPEVINE COMMUNICATIONS LIMITED,"39d Rennie Drive, Mangere, Auckland, 2022, NEW ZEALAND",2022,public_address,-36.979388430239,174.779036648003,address_web
SMC Corporation (NZ) LImited,SMC CORPORATION (NZ) LIMITED,SMC CORPORATION NZ LIMITED,"5 Pacific Rise, Mt Wellington, Auckland, 1060, NEW ZEALAND",1060,public_address,-36.919411219153,174.838031500037,address_web
DSSHOP LIMITED,DSSHOP LIMITED,DSSHOP LIMITED,"17c Albert Street, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,public_address,-36.845281164555,174.764682303539,address_web
Fantasy Homes Limited,FANTASY HOMES LIMITED,FANTASY HOMES LIMITED,"9 Porima Way, Chedworth, Hamilton, 3210, NEW ZEALAND",3210,address_for_service,-37.746953585999,175.284960193227,address_web
CAMSON HOIST HIRE LIMITED,CAMSON HOIST HIRE LIMITED,CAMSON HOIST HIRE LIMITED,"114 Captain Springs Road, Onehunga, Auckland, NEW ZEALAND",,address_for_service,-36.925001445657,174.800695150532,original
New Millennium Group Limited,NEW MILLENNIUM GROUP LIMITED,NEW MILLENNIUM GROUP LIMITED,"Level 7, 50 Albert Street, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,public_address,-36.846542724802,174.764861089534,address_web
Five Rivers Milk Limited,FIVE RIVERS MILK LIMITED,FIVE RIVERS MILK LIMITED,"124 Henderson Raod, Rotherham R D 1, Culverdon, 7391, NEW ZEALAND",7391,address_for_service,-42.697241815132,172.926911894664,address_web
Alloy Bearings Limited,ALLOY BEARINGS LIMITED,ALLOY BEARINGS LIMITED,"18 Hood Street, Wellsford, 0900, NEW ZEALAND",0900,address_for_service,-36.294660025467,174.522070799648,address_web
Van Den Brink Poultry Limited,VAN DEN BRINK POULTRY LIMITED,VAN DEN BRINK POULTRY LIMITED,"Po Box 63007, Manukau City, Auckland, 2241, NEW ZEALAND",2241,public_address,-36.99282,174.87986,address_web
Polished Concrete Limited,POLISHED CONCRETE LIMITED,POLISHED CONCRETE LIMITED,"Unit 6, 7 Henry Rose Place, Albany, Auckland, 0632, NEW ZEALAND",0632,public_address,-36.739790428774,174.715813377274,address_web
Number One Spring Caking Roll Limited,NUMBER ONE SPRING CAKING ROLL LIMITED,NUMBER ONE SPRING CAKING ROLL LIMITED,"Suite 12, 119d Meadowland Drive, Somerville, Auckland, 2014, NEW ZEALAND",2014,address_for_service,-36.912946524103,174.928596634972,address_web
99 South Limited,99 SOUTH LIMITED,99 SOUTH LIMITED,"45-49 Tirau Street, Putaruru, NEW ZEALAND",,address_for_service,-38.048933315114,175.78069645715,address_web
SMITHS ELECTRICS LIMITED,SMITHS ELECTRICS LIMITED,SMITHS ELECTRICS LIMITED,"5 Kakapu Road, Russell, 0272, NEW ZEALAND",0272,address_for_service,-35.2833,174.2,original
Sehgal Enterprises limited,SEHGAL ENTERPRISES LIMITED,SEHGAL ENTERPRISES LIMITED,"25 Glenelg Street, Bradford, Dunedin, 9011, NEW ZEALAND",9011,address_for_service,-45.87401551468,170.470129973474,address_web
Jamieson Dairies Limited,JAMIESON DAIRIES LIMITED,JAMIESON DAIRIES LIMITED,"45-49 Tirau Street, Putaruru, NEW ZEALAND",,address_for_service,-38.048933315114,175.78069645715,address_web
CAPITAL S.M.A.R.T REPAIRS NEW ZEALAND PTY LIMITED,CAPITAL S.M.A.R.T REPAIRS NEW ZEALAND PTY LIMITED,CAPITAL S M A R T REPAIRS NEW ZEALAND PTY LIMITED,"6b Henry Rose Place, Albany, Auckland, 0632, NEW ZEALAND",0632,public_address,-36.739947002726,174.714542764572,address_web
Skp Produce Limited,SKP PRODUCE LIMITED,SKP PRODUCE LIMITED,"147 Old Railway Road, Rd 2, Kumeu, 0892, NEW ZEALAND",0892,address_for_service,-36.773654993984,174.582248001631,address_web
PROFIX RENOVATION LIMITED,PROFIX RENOVATION LIMITED,PROFIX RENOVATION LIMITED,"170 Hillside Road, Papatoetoe, Auckland, 2025, NEW ZEALAND",2025,address_for_service,-36.991269777991,174.842382545975,address_web
GLORY GLOBAL SOLUTIONS NEW ZEALAND LIMITED,GLORY GLOBAL SOLUTIONS (NEW ZEALAND) LIMITED,GLORY GLOBAL SOLUTIONS NEW ZEALAND LIMITED,"666 Great South Road, Building 6, Ground Floor , Central Park, Penrose, Auckland, 1051, NEW ZEALAND",1051,public_address,-36.9021522,174.8070962,address_web
Blossom Dental Limited,BLOSSOM DENTAL LIMITED,BLOSSOM DENTAL LIMITED,"14 Lincoln Road, Hillmorton, Christchurch, 8024, NEW ZEALAND",8024,address_for_service,-43.553566380196,172.595436206365,address_web
Employment Pathways Limited,EMPLOYMENT PATHWAYS LIMITED,EMPLOYMENT PATHWAYS LIMITED,"21 Vazey Way, Hobsonville, Auckland, 0618, NEW ZEALAND",0618,registered_office,-36.799253745377,174.652921946092,address_web
Big Butt Dairies Limited,BIG BUTT DAIRIES LIMITED,BIG BUTT DAIRIES LIMITED,"25 Victoria Avenue, Avenal, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
SMART COW FARMING LIMITED,SMART COW FARMING LIMITED,SMART COW FARMING LIMITED,"1570 Mchenrys Road, Rd 1, Hakataramea Valley, 9498, NEW ZEALAND",9498,address_for_service,-44.6,170.5667,original
Annie Bakery Cafe Limited,ANNIE BAKERY CAFE LIMITED,ANNIE BAKERY CAFE LIMITED,"2 Taui Street, Ngongotaha, Rotorua, 3010, NEW ZEALAND",3010,address_for_service,-38.080674828068,176.213055893878,address_web
Kandabm Enterprises Limited,KANDABM ENTERPRISES LIMITED,KANDABM ENTERPRISES LIMITED,"Unit 2, 114 Marshland Road, Shirley, Christchurch, 8061, NEW ZEALAND",8061,address_for_service,-43.499622504925,172.662247099291,address_web
Bully Hayes 2003 Limited,BULLY HAYES 2003 LIMITED,BULLY HAYES 2003 LIMITED,"57 Beach Road, Akaroa, 7520, NEW ZEALAND",7520,address_for_service,-43.808515124865,172.963283487113,address_web
Bhalla Distribution Limited,BHALLA DISTRIBUTION LIMITED,BHALLA DISTRIBUTION LIMITED,"8 Ohau Crescent, Tikipunga, Whangarei, 0112, NEW ZEALAND",0112,address_for_service,-35.674847711658,174.320151002295,address_web
CHOICE CHICKEN 2017 LIMITED,CHOICE CHICKEN (2017) LIMITED,CHOICE CHICKEN 2017 LIMITED,"214 Main Road, Tawa, Wellington, 5028, NEW ZEALAND",5028,address_for_service,-41.16929349544,174.825252534275,address_web
Sea Products 1998 Limited,SEA PRODUCTS (1998) LIMITED,SEA PRODUCTS 1998 LIMITED,"Colin Devcich, 2 Aylesbury St, Level 2, Pakuranga Plaza Tower, Auckland, 2140, NEW ZEALAND",2140,public_address,-36.8833,174.9167,original
AULAKH LOGISTICS LIMITED,AULAKH LOGISTICS LIMITED,AULAKH LOGISTICS LIMITED,"3 Matuku Place, Papatoetoe, Auckland, 2025, NEW ZEALAND",2025,address_for_service,-36.960828088671,174.86221228487,address_web
Te Piki Oranga Limited,TE PIKI ORANGA LIMITED,TE PIKI ORANGA LIMITED,"199 Nayland Road, Stoke, Nelson, 7011, NEW ZEALAND",7011,address_for_service,-41.308207363499,173.233438345247,address_web
N&C LOGISTICS LIMITED,N&C LOGISTICS LIMITED,N C LOGISTICS LIMITED,"6a Donnor Place, Mount Wellington, Auckland, 1060, NEW ZEALAND",1060,address_for_service,-36.913234636613,174.849315804825,address_web
Harrlie Farming Limited,HARRLIE FARMING LIMITED,HARRLIE FARMING LIMITED,"25d Victoria Avenue, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
Sunrise Berries Limited,SUNRISE BERRIES LIMITED,SUNRISE BERRIES LIMITED,"102 Aitken Road Rd3 Tuakau, Waikato, 2013, NEW ZEALAND",2013,public_address,-37.283611580411,174.890500129851,address_web
Cabjaks Assembly Limited,CABJAKS ASSEMBLY LIMITED,CABJAKS ASSEMBLY LIMITED,"90b Halifax Street East, The Wood, Nelson, 7010, NEW ZEALAND",7010,address_for_service,-41.271412191573,173.292478124282,address_web
GHD Limited,GHD LIMITED,GHD LIMITED,"Level 3 Ghd Centre, 27 Napier Street, Freemans Bay, Auckland, 1011, NEW ZEALAND",1011,public_address,-36.850561973104,174.752792657704,address_web
Minidale Explorers Limited,MINIDALE EXPLORERS LIMITED,MINIDALE EXPLORERS LIMITED,"57 Cilliers Drive, Silverdale, Silverdale, 0932, NEW ZEALAND",0932,address_for_service,-36.614201146464,174.673079920315,address_web
EY BUSINESS SOLUTIONS NEW ZEALAND LIMITED,EY BUSINESS SOLUTIONS (NEW ZEALAND) LIMITED,EY BUSINESS SOLUTIONS NEW ZEALAND LIMITED,"L9, Ey Building, 2 Takutai Square, Britomart, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.844590453824,174.769798784875,address_web
MD ALUMINIUM LIMITED,MD ALUMINIUM LIMITED,MD ALUMINIUM LIMITED,"19e Blake Street, Ponsonby, Auckland, 1011, NEW ZEALAND",1011,address_for_service,-36.847585433557,174.741417493085,address_web
Mina De Oro Dairies Limited,MINA DE ORO DAIRIES LIMITED,MINA DE ORO DAIRIES LIMITED,"202 Rotokohu Road, Paeroa, 3673, NEW ZEALAND",3673,address_for_service,-37.402017818485,175.680802527666,address_web
QLBS.com Limited,QLBS.COM LIMITED,QLBS COM LIMITED,"Level 4, Smith & Caughey Building, 253 Queen Street, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.850446344749,174.764490190318,address_web
